_id,_x,_y
29776,1023924.7632921333,3774975.7483011605
29777,1023925.5010888109,3774962.4517380213
29778,1023928.0909261112,3774912.9335842226
29779,1023932.2654259654,3774835.858968291
2978,1021757.3075130268,3776820.9819249515
29780,1023961.2798423477,3774315.9248322453
29781,1023966.1632062211,3774228.4045522087
29782,1023967.9848889335,3774195.7357328315
29783,1020152.9813877136,3778101.7948684683
29784,1020402.4632657417,3778369.110720213
29785,1020409.1873624034,3778382.9410600024
29786,1021888.5503041729,3776820.9862736594
29787,1021880.5438616539,3776754.003032605
29788,1021762.1263007242,3776526.552565814
29789,1022024.2394412485,3778693.3603697363
2979,1021740.3343668882,3776783.230133591
29790,1020380.4848812576,3775187.037758559
29791,1009064.7826904298,3763738.4799057906
29792,1025198.9809900096,3774042.436761557
29793,1025588.8654382863,3774198.104826147
29794,1025597.0408120552,3774147.280766107
29795,1025568.5970818909,3774554.303173562
29796,1025414.2446617003,3774863.092990151
29797,1021216.4512747767,3774630.4541923325
29798,1020897.1906211257,3774028.4951331313
29799,1021058.293753277,3773899.256369615
298,1009631.0825621488,3764465.98619559
2980,1021218.5604936753,3764273.866774939
29800,1021053.4593019082,3773888.962041202
29801,1020478.7039412581,3770291.9796050843
29802,1019892.0421936773,3770020.9367968054
29803,1019848.9350367058,3770075.544715525
29804,1019808.6503639028,3770126.620059989
29805,1019730.8701959006,3770227.2085507037
29806,1019716.7009800291,3770392.2702203044
29807,1019785.2699887877,3769841.5623704903
29808,1019681.1224098373,3769762.5623160372
29809,1015279.520747462,3768585.0712938095
2981,1021300.4897669749,3764215.345431622
29810,1015362.280191833,3768720.423808886
29811,1015344.2895864327,3768707.1893356456
29812,1015325.6299442071,3768693.4505652147
29813,1015411.9590360706,3768655.506995207
29814,1015406.9698654157,3768662.030931863
29815,1015389.2585711558,3768648.6110703084
29816,1015370.6373272128,3768634.5066779414
29817,1015376.2569697442,3768627.148106501
29818,1015344.9884973976,3768668.101963689
29819,1015199.9522843924,3767891.779055674
2982,1013538.9279195601,3763552.855850229
29820,1015086.4080679223,3767804.9866054337
29821,1015071.9465363283,3767793.928100408
29822,1015057.6005098536,3767782.9650324765
29823,1015116.0942181528,3767706.093328296
29824,1015163.9056717587,3767643.267797526
29825,1015178.3178775837,3767654.2123265592
29826,1015193.3453859908,3767665.6248528156
29827,1015208.7478570533,3767677.3140501874
29828,1015306.9031255171,3767751.850991282
29829,1015130.4785760317,3767717.036278542
2983,1013189.9195414231,3763717.170458737
29830,1015133.8793139348,3767743.1117331963
29831,1015145.2638634797,3767728.2907296075
29832,1015160.443841065,3767739.8006420736
29833,1015188.6988548443,3767761.224300542
29834,1015177.6546639577,3767775.7629933935
29835,1015225.3108914832,3767850.224227737
29836,1015189.6777868245,3767823.5972360973
29837,1015174.1682789405,3767812.002465619
29838,1015158.8280144054,3767800.5394840464
29839,1015257.8710064855,3767808.4264856065
2984,1013015.056620442,3763927.2150462586
29840,1015206.2131358444,3767769.9425724815
29841,1015221.3408606912,3767781.215812984
29842,1015068.7003920428,3768238.3435745267
29843,1015087.1175967549,3768252.124115608
29844,1015103.6687299428,3768264.70022054
29845,1015138.1118763604,3768286.3717318377
29846,1015146.5144961525,3768275.142824808
29847,1015225.6417714213,3768170.2964641275
29848,1015238.7209471975,3768153.172683613
29849,1015158.0301998288,3768093.4562792424
2985,1012926.8336426481,3764044.165032803
29850,1015140.0768978673,3768082.4080227893
29851,1015179.7193011357,3768008.242791521
29852,1015279.1174192268,3768016.0494639953
29853,1015298.836173807,3767989.728702857
29854,1015282.3223703313,3768131.327318348
29855,1015295.64032221,3768141.031716268
29856,1015127.9610131831,3768069.8950824947
29857,1015242.6820361554,3767947.2006649296
29858,1015259.9131530672,3767960.259612212
29859,1015360.730522375,3768064.1196106076
2986,1023013.8906663018,3761832.538807852
29860,1015347.070240944,3768081.846643556
29861,1015262.8220761452,3768198.155568134
29862,1015242.8889501552,3768183.2226432017
29863,1015263.750410923,3768183.8349079327
29864,1015160.0049888971,3768285.2574980236
29865,1015110.6982279033,3768323.3919419073
29866,1015115.9968176084,3768085.475463028
29867,1015110.1058440395,3768104.9847861384
29868,1015139.0919761227,3768146.2225712556
29869,1015129.7564619242,3768158.3810767056
2987,1022569.2140288439,3761998.9419834916
29870,1015081.2448584649,3768142.8287292738
29871,1015100.8258985726,3768117.146343808
29872,1015091.6248846813,3768129.2230794607
29873,1015052.9388649354,3768180.034503597
29874,1015042.7672849579,3768193.39529279
29875,1015033.4955464753,3768205.57961573
29876,1015024.2737520854,3768217.6998195094
29877,1015014.9915886591,3768229.905866275
29878,1015008.4803386349,3768238.463837111
29879,1015150.2465912949,3768110.71245752
2988,1023262.1863469479,3761843.939281071
29880,1015090.9543488357,3768209.275169914
29881,1015080.9176083547,3768222.375892593
29882,1015071.4996935166,3768234.6859119534
29883,1015062.282096079,3768246.728329011
29884,1015053.0447927327,3768258.791959511
29885,1027067.204434564,3761900.800550625
29886,1027113.3887372691,3761093.4133427236
29887,1024997.3876045124,3762568.995112504
29888,1024756.9208310106,3762550.6700525614
29889,1024506.0088505368,3764115.3640185255
2989,1023415.1953749198,3761856.014619043
29890,1024506.9065653662,3764099.647404362
29891,1024507.4520422529,3764058.8969233795
29892,1024578.7759368242,3762536.467341378
29893,1024539.7577030011,3762533.974542216
29894,1025298.512509186,3764347.6213376694
29895,1019741.3645448899,3774536.717374068
29896,1025893.6305413774,3772215.426898848
29897,1010218.7154713739,3763729.0763027193
29898,1018454.3171100842,3769933.4357125037
29899,1018481.9181543966,3769959.7824548543
299,1009902.9167326682,3764439.1847307924
2990,1023528.2584503752,3761863.848359581
29900,1018509.1905136828,3769985.85503804
29901,1018523.4575055575,3769999.494154552
29902,1018534.257304042,3770009.8125280957
29903,1018541.7035831427,3770016.9389283904
29904,1018579.9096659424,3770053.9280130886
29905,1018594.0148072575,3770067.6363862003
29906,1021664.4295989131,3775313.771142529
29907,1021686.2774603863,3775314.7778344145
29908,1021485.2645329692,3775357.3319865656
29909,1022326.0159534432,3774772.1310727927
2991,1012262.234116294,3765932.2770065414
29910,1022323.8126328624,3774812.4661746235
29911,1022319.4317357074,3774892.6698376727
29912,1022316.7988340991,3774940.769512293
29913,1022314.7816124429,3774977.7388555123
29914,1022427.8397172929,3775112.462488702
29915,1022396.949346171,3775109.806214497
29916,1023143.1579492796,3776361.8565585907
29917,1023216.3193298078,3776365.812003982
29918,1023228.9304871773,3776366.6671581273
29919,1023254.5783560532,3776367.89970627
2992,1012137.7509597143,3765838.754309002
29920,1023316.9642185117,3776370.8685290497
29921,1023387.2130522474,3775563.032234187
29922,1023362.2217480057,3775561.80268729
29923,1023298.8638745646,3775558.6914932947
29924,1023273.4900929455,3775556.9952873755
29925,1023196.9993959005,3775553.0454122773
29926,1023175.6074997007,3775552.182982696
29927,1015444.0401668479,3770363.094688839
29928,1015450.2000568532,3770278.3610849692
29929,1023396.8623957142,3776374.842381967
2993,1006256.1972060516,3763052.9825523305
29930,1023311.8277150763,3776446.4297124855
29931,1023854.3698535484,3773401.5435129586
29932,1023841.7529768294,3773389.835233159
29933,1023835.0517714148,3773383.6139095966
29934,1024043.2729744215,3773394.136668382
29935,1024154.895325765,3773474.002949126
29936,1018540.3546423547,3773502.5577861937
29937,1018524.0185593897,3773471.6018843506
29938,1018745.6656224043,3773624.4635325475
29939,1018731.0425848387,3773631.2923072185
2994,1006171.6020471635,3763046.983420614
29940,1018708.1792571782,3773641.9691504007
29941,1018686.4501699752,3773652.1066901577
29942,1018663.5203466974,3773662.813395514
29943,1018762.4586687526,3778002.95207783
29944,1018749.3653783498,3777983.5923047266
29945,1018726.7307622365,3777950.126400413
29946,1018605.6295399213,3777926.6102354038
29947,1016055.0807147932,3775804.149692436
29948,1015996.1570917917,3775838.4283574997
29949,1007847.4926536387,3762881.544681796
2995,1006177.2673561345,3763072.0579596544
29950,1007876.036174668,3762859.0919688037
29951,1010410.5568295792,3777963.8753225436
29952,1024430.2749327059,3778454.9853029256
29953,1024630.7544214994,3778465.444580164
29954,1024521.9572832765,3778793.9850475006
29955,1024522.8477118955,3778771.637806181
29956,1025383.4484843103,3781758.327826741
29957,1013286.7757067694,3778103.6936823064
29958,1013237.9636417821,3777813.349522453
29959,1013247.1451066398,3777717.7527041575
2996,1008278.124939912,3763847.657086593
29960,1013240.9455274548,3777644.145499905
29961,1013466.6223761695,3777726.7230720394
29962,1013431.7935141877,3777817.9606084097
29963,1013319.4648967591,3777912.4775005104
29964,1013402.0777559859,3777916.506057719
29965,1013404.2856376902,3777987.9133944917
29966,1013306.3767474277,3778070.2922431915
29967,1013283.0288377015,3778108.2801102092
29968,1013218.5653507567,3778232.3955980334
29969,1015154.9156192844,3767951.58028417
2997,1008383.3046294039,3763912.8033370487
29970,1015131.750828262,3767902.337511814
29971,1015562.7664720097,3768297.4222605103
29972,1015713.0970819168,3768775.8574392595
29973,1015720.8145196366,3768694.7513419827
29974,1015749.7011902169,3768730.4049516805
29975,1022993.0918637235,3762007.1105528683
29976,1012516.8386603112,3767174.6908148774
29977,1012592.6196187122,3765727.245376644
29978,1012581.568157443,3765741.63035346
29979,1012641.3462425859,3765632.8656185623
2998,1008408.2756322065,3763929.0469383937
29980,1013778.8844016194,3764654.177111954
29981,1013815.3543417727,3764718.6061665816
29982,1013895.4202158945,3764785.9348415616
29983,1012495.746289352,3763703.05649942
29984,1012929.1170280587,3764035.2764615677
29985,1014426.3732825482,3765170.4014365324
29986,1019220.7972646495,3768845.5311993347
29987,1019441.4402493206,3769012.2061019205
29988,1019878.2781327458,3769347.1915800986
29989,1018017.927258507,3771588.923061786
2999,1008452.3692237153,3763959.382648522
29990,1018017.6736684826,3771593.889248607
29991,1018016.5251668864,3771617.5569106466
29992,1018014.7377322875,3771653.221976835
29993,1018013.8497684333,3771672.982241001
29994,1018013.5967970288,3771678.7840467934
29995,1018013.0759931373,3771690.319997268
29996,1018011.1502998029,3771733.4197636796
29997,1018009.3351208451,3771766.7102523297
29998,1018005.1784775236,3771833.407223637
29999,1019041.9640667606,3769078.0637318483
3,1017843.3221174113,3774063.659877437
30,1025922.6526242807,3765090.405985243
300,1009866.4475756999,3764347.016319838
3000,1012439.7218786178,3763328.705180101
30000,1018994.5955670143,3769139.4715965646
30001,1012695.6783473699,3771886.9415890095
30002,1012686.0517652703,3772051.392371158
30003,1012677.3439256635,3771676.8261434054
30004,1012656.6424702981,3771641.59250783
30005,1012657.7829601404,3771613.548059761
30006,1012678.4983770346,3771642.8782221614
30007,1019411.4775613646,3773966.4279719475
30008,1019462.8446001773,3774071.721248499
30009,1019456.0247463093,3774058.009789863
3001,1012427.7384890807,3763319.568831223
30010,1019447.4244004914,3774040.7242709827
30011,1019440.1870064904,3774026.1653985353
30012,1015734.6872149092,3768981.1298194327
30013,1015777.208238668,3768908.895012875
30014,1015793.2926779294,3768920.9681975497
30015,1017386.3797489477,3770093.907982435
30016,1017435.2650826769,3770131.7768409266
30017,1016779.6995259767,3767801.861955466
30018,1022660.925365125,3774106.934952042
30019,1023242.8748638906,3773924.8688866976
3002,1012279.0257521726,3763316.7771692616
30020,1023292.4046713605,3773927.9470513845
30021,1023301.0730056483,3773928.4830057817
30022,1023063.2763109063,3773928.459329694
30023,1023495.673449558,3773953.038275054
30024,1023479.7965442732,3773952.2586168707
30025,1023449.1082314788,3773950.7361443914
30026,1023423.0021029909,3773949.4454111634
30027,1023411.6802356609,3773948.8848626334
30028,1023091.571114508,3773916.878422735
30029,1023099.4885719861,3773917.2277581687
3003,1011601.3872288715,3777619.4131610044
30030,1023110.8789017706,3773917.724865968
30031,1023136.8535742313,3773918.873738078
30032,1023363.1809396904,3773946.977384541
30033,1023363.4528122672,3773931.348665582
30034,1023234.7214519919,3773939.670987836
30035,1023325.0179175776,3773929.575655141
30036,1023020.018637757,3773914.5428726347
30037,1023020.825002614,3773914.5652387165
30038,1020981.9923916172,3773924.5064002033
30039,1021006.7718311942,3773912.469621491
3004,1011284.505471049,3777598.399715961
30040,1022097.930703141,3773814.6385126044
30041,1022095.1366529372,3773861.3251707233
30042,1022032.7635744005,3773774.8808808015
30043,1022613.7919759529,3773897.5063468227
30044,1022589.4485438708,3773901.607973664
30045,1022583.7453857325,3773901.3370056124
30046,1022568.0345537066,3773900.579217238
30047,1022535.228618332,3773843.7110713455
30048,1022489.1039523385,3773882.452229745
30049,1021434.9662333811,3773817.0030107806
3005,1011711.9496995625,3776689.417018631
30050,1023060.5855575949,3773915.864449523
30051,1023065.3022114888,3773916.014221903
30052,1023051.5514211094,3773915.5647318107
30053,1022429.2064427333,3773879.027708469
30054,1022451.7297771893,3773880.3069191226
30055,1022468.5339027382,3773881.2698307717
30056,1022532.6733430623,3773886.3777441955
30057,1021226.0410492129,3773810.006627907
30058,1021271.2138859559,3773805.7251923257
30059,1021515.2665063506,3773822.7732534856
3006,1011651.1164900989,3776688.223597436
30060,1022279.8505965623,3773870.756936653
30061,1021458.5149346383,3773818.7041235305
30062,1021485.5408132471,3773820.6418343745
30063,1021902.3620455174,3773847.9307778464
30064,1021291.0533702575,3773807.0206326973
30065,1021734.9756271751,3773836.889725218
30066,1022619.7419342232,3773897.8466986706
30067,1022652.3044496776,3773899.7152941455
30068,1022692.1767144746,3773902.0107893283
30069,1022543.626450053,3773899.306873577
3007,1017785.850244877,3768312.7979477327
30070,1022536.7307081851,3773898.9476736276
30071,1022464.0755496786,3773896.4216164453
30072,1022517.6149225351,3773898.1575930924
30073,1022144.2395978691,3773875.4711538497
30074,1022025.4879107715,3773867.2249224265
30075,1021624.6403540958,3773840.299998867
30076,1021824.4668314538,3773853.7328867773
30077,1021479.8870647217,3773831.5830194056
30078,1021475.7250738412,3773831.308674676
30079,1021097.415614127,3773879.7994874846
3008,1017721.4642403307,3768396.297341355
30080,1021224.9991482644,3773820.6453098655
30081,1021434.3679696624,3773828.5129856314
30082,1021385.2897083673,3773825.3469886305
30083,1021051.35944355,3773902.628629439
30084,1024445.9266525368,3774817.898475115
30085,1025323.5904411536,3774857.458610295
30086,1018391.7616714013,3766057.837552742
30087,1018400.0613832475,3766089.1525942334
30088,1018475.1689035455,3766391.767114253
30089,1018971.4160781086,3767222.1870201877
3009,1017660.4968533663,3768475.3827873655
30090,1018419.2820923234,3766142.2446510848
30091,1018478.7298707253,3766387.12686304
30092,1018469.709025383,3766398.854701141
30093,1018443.0363822198,3766433.535961602
30094,1018355.4378673403,3766547.626460492
30095,1018342.8626703374,3766564.050712844
30096,1018316.0115433056,3766599.123485095
30097,1018297.0327184105,3766623.931817397
30098,1018256.2767673961,3766677.1610508165
30099,1018232.5861347762,3766708.128791464
301,1010351.1302044593,3764423.6940437
3010,1013060.0925300382,3760996.871686894
30100,1018010.7323259054,3766847.751036058
30101,1017958.8410934985,3766939.1982001294
30102,1017963.4434570898,3767028.243685338
30103,1017900.1934346401,3767146.3537460547
30104,1017690.7575028334,3767420.084227154
30105,1019035.3844131303,3767338.5768954586
30106,1019741.0264829046,3768175.1724752854
30107,1020050.0437567949,3769125.848124106
30108,1020327.995149073,3769450.8995286096
30109,1019618.7009200347,3768325.0135954
3011,1013291.7269000325,3761033.6986357574
30110,1019508.3794735828,3768466.0333986785
30111,1019499.5642082463,3768477.9051888194
30112,1019459.0958158728,3767764.944786695
30113,1019835.7418970058,3768700.099443578
30114,1023170.8118011209,3773892.531243013
30115,1023172.3672252097,3773868.8063971875
30116,1023173.2843416671,3773854.762242748
30117,1023175.1081089072,3773826.8627728177
30118,1023176.1243257835,3773811.3644723706
30119,1023178.961213361,3773768.0222426904
3012,1025488.9186302642,3767082.800035664
30120,1014921.9335554594,3768259.911735146
30121,1014885.9352467428,3768233.533222566
30122,1014851.7492555338,3768208.490065783
30123,1023637.5451289308,3774577.3312426065
30124,1023772.4791563635,3774584.246054352
30125,1023796.4706921398,3774585.476480734
30126,1023599.5554228704,3774675.7177657373
30127,1023578.9830450835,3774742.2335134246
30128,1023565.720108404,3774674.577123887
30129,1024053.3220841514,3774153.393604729
3013,1025552.804955937,3767127.1614127816
30130,1024064.4670373905,3774147.939366114
30131,1024126.4148086715,3774150.88660043
30132,1024153.2362932935,3774152.1633532164
30133,1024125.3667630188,3774167.5978430347
30134,1024067.9995995194,3774076.7457212517
30135,1024441.9389213087,3773591.609025739
30136,1024384.5764055231,3773588.7700597374
30137,1024433.7097121796,3773645.5276180278
30138,1026254.0990223427,3761847.4818241135
30139,1027231.7908142656,3761911.274446516
3014,1025632.4846883906,3767146.738818627
30140,1027602.9335876787,3761934.8886909634
30141,1028692.9832850031,3762008.572098054
30142,1025403.6569054445,3762597.1807066747
30143,1016901.885453852,3768447.2477290444
30144,1023714.5198740009,3776802.885275234
30145,1023237.5670282324,3776776.63821416
30146,1023198.7114206718,3776774.795768133
30147,1023408.137722255,3776786.6326053813
30148,1023643.4300929785,3776799.2743344246
30149,1023527.9583257046,3776793.569207009
3015,1024855.3095650128,3774924.671046481
30150,1023207.7169554406,3776775.228230784
30151,1023139.7786152188,3776772.531229941
30152,1024438.9418750799,3776834.505425307
30153,1024351.5772701723,3776829.6615097146
30154,1024264.6167083927,3776824.896568125
30155,1024216.774267489,3776822.2720657513
30156,1024194.1889991271,3776821.050833127
30157,1024173.2881618434,3776819.9120801245
30158,1024132.9026241982,3776817.7022295645
30159,1024065.0851943261,3776813.9801647826
3016,1024752.4910599086,3774919.4801444435
30160,1024020.7387287158,3776811.573103745
30161,1025092.1754862535,3774324.837145388
30162,1024501.2804304549,3773999.009705877
30163,1024514.1509169288,3773991.7463604016
30164,1024577.8336309681,3773953.2867057966
30165,1024286.2575232099,3774397.004253672
30166,1024149.7979060916,3774390.0759394476
30167,1025158.7578473953,3773491.8808989623
30168,1024999.8561305286,3773583.1319442336
30169,1024993.4824105432,3773566.353498619
3017,1024532.8363210979,3774906.6293360963
30170,1024985.0677891208,3773586.1320133694
30171,1024972.8115249247,3773592.6824584943
30172,1025156.8705051772,3773503.620625274
30173,1025112.2351051003,3773560.7303275596
30174,1025045.3060453852,3773570.6488037445
30175,1024992.8642208892,3773585.328460301
30176,1025133.0720889235,3773570.5018750024
30177,1025211.2871750272,3773556.631819251
30178,1025010.1557985985,3773480.323064244
30179,1024980.6754036197,3773541.7185630617
3018,1024339.6958776294,3775020.4088353785
30180,1024984.5190811382,3773550.4005579506
30181,1019369.7776439809,3776162.8544369536
30182,1019393.3032107581,3776171.9370049243
30183,1019452.4384708237,3776184.8401238355
30184,1019446.9242918785,3776188.0796439555
30185,1019410.7950083978,3776183.751496079
30186,1019393.4103442035,3776202.871808059
30187,1019433.2812864783,3776196.7099475986
30188,1019418.7654662031,3776206.36181868
30189,1019395.3673861886,3776221.7752851276
3019,1024326.4683568402,3775029.279145432
30190,1019414.5301929647,3776200.1902867034
30191,1019383.9884126126,3776228.7253122646
30192,1019427.4900531119,3775704.659450549
30193,1019434.5033748753,3775718.8720187666
30194,1019435.2914269879,3775720.9097183147
30195,1019509.5497941012,3775859.719953505
30196,1019477.1646696988,3775872.321307111
30197,1019469.2941611533,3775870.484317733
30198,1019471.7836597373,3775879.5457042903
30199,1019426.6854762475,3775743.5659703435
302,1014229.1011276424,3777433.353885065
3020,1025054.3149154426,3774936.470285786
30200,1019425.8540316154,3775746.0270623825
30201,1019424.3452722442,3775759.4475750485
30202,1019421.0254888041,3775759.064347295
30203,1019416.9329024544,3775769.8581166933
30204,1019411.1242660467,3775786.5404588534
30205,1019408.212882143,3775794.9258074854
30206,1019403.245122919,3775809.481823097
30207,1019433.8282838212,3775776.336323661
30208,1019429.4225559209,3775788.772945941
30209,1019423.4677830399,3775805.580939822
3021,1024419.1406569555,3772583.3072962924
30210,1019417.9632668089,3775821.1212935722
30211,1019404.4867507444,3775832.9584990405
30212,1019394.4068429188,3775832.3147031777
30213,1019386.2463281995,3775826.6402896307
30214,1019383.9766022781,3775808.354712023
30215,1019389.4188260002,3775792.9334768313
30216,1019395.400599149,3775775.9709758107
30217,1019408.1913163792,3775766.647420066
30218,1019426.1489563105,3775773.384611384
30219,1019438.5180476892,3775778.131930809
3022,1024141.4726766949,3772516.524516772
30220,1019403.6294743791,3775778.8860524134
30221,1019402.0612311546,3775783.100387965
30222,1019398.9259701384,3775791.506843617
30223,1019397.3035233216,3775795.8630366
30224,1019393.6743814697,3775805.8244133275
30225,1019391.6477925859,3775811.1165396846
30226,1019392.6703893999,3775820.8659369084
30227,1019402.8252204119,3775824.5332059446
30228,1019409.8126453441,3775817.9653895856
30229,1019411.7159105386,3775812.722186912
3023,1012082.7946164059,3773262.649887077
30230,1019415.458458649,3775802.5553653967
30231,1019417.0396265928,3775798.2748933877
30232,1019420.0873556982,3775789.941615117
30233,1019421.5835069357,3775785.8570125364
30234,1019392.2406706181,3775838.4570456925
30235,1018342.9894942224,3776590.129693205
30236,1018411.9825047541,3776585.01774899
30237,1018419.0076133526,3776574.3626110316
30238,1018207.306966993,3775824.947206888
30239,1018482.7203786003,3776278.9292830215
3024,1012198.6547836433,3773274.868721646
30240,1018472.3304794678,3776224.1446795734
30241,1019684.4659501753,3774416.1874172706
30242,1019641.7982715794,3774433.905410791
30243,1019614.4787594527,3774474.4614569386
30244,1019618.8276331276,3774474.1993813906
30245,1019619.3810674213,3774484.0455276254
30246,1019619.4387750351,3774476.249627297
30247,1019622.9706421138,3774482.7389361346
30248,1019541.7847733833,3774490.6836817
30249,1019536.935961351,3774492.7789196754
3025,1012539.6717186305,3773268.4557142174
30250,1019537.9744143776,3774500.3900022698
30251,1019521.4956889212,3774451.70859347
30252,1019517.7448896624,3774444.304829876
30253,1019723.575574476,3774354.1754958523
30254,1019738.1668932743,3774385.027297772
30255,1019762.0468161114,3774433.7934911004
30256,1019766.5769930605,3774442.0424721306
30257,1019720.1422045883,3774346.064902037
30258,1019765.5067072539,3774373.7971877884
30259,1019772.7231692984,3774388.8900957475
3026,1012157.2992321926,3763568.8520549503
30260,1019414.5070719144,3775394.9905824466
30261,1019415.0492046522,3775396.101138079
30262,1019513.0338768557,3775596.93772802
30263,1019533.6410724341,3775628.889380202
30264,1019501.3772575601,3775601.4993226654
30265,1019433.7655995359,3775385.688591312
30266,1019309.3590342564,3775445.4259183165
30267,1019451.1868085444,3775712.0021597766
30268,1019476.3412339343,3775787.1211647466
30269,1019468.3455838466,3775703.409262839
3027,1012160.3207869106,3763467.031265005
30270,1019395.3401662549,3775638.938042173
30271,1019394.5992216349,3775637.393167979
30272,1019378.657610641,3775641.5742837097
30273,1019293.5714422375,3775429.594427946
30274,1019383.0352958881,3775277.777287535
30275,1019475.8953900633,3775231.4348281496
30276,1019515.1909336778,3775312.0335106067
30277,1019521.4285061178,3775324.8330023987
30278,1019428.0595144418,3775370.144172497
30279,1019427.9103043234,3775372.687371295
3028,1012273.7677017252,3763422.4875398055
30280,1019469.7701462744,3775215.410528555
30281,1019490.8801933348,3775224.415719068
30282,1019380.8159754237,3775276.6190324007
30283,1019373.7037238851,3775263.013930985
30284,1019367.4032627551,3775282.900299763
30285,1019534.8134647214,3775318.383292181
30286,1019528.7531156125,3775339.296704371
30287,1019409.4972370993,3775374.3816711423
30288,1019505.7310639863,3775316.470930243
30289,1019977.7717706572,3775859.8873414434
3029,1011114.3617102375,3768520.4116805703
30290,1019955.9099348082,3775877.701825343
30291,1019895.8818549241,3775831.098918717
30292,1019896.4589326831,3775822.3065318926
30293,1019895.6676831701,3775839.031105263
30294,1020106.0203930646,3775992.5087568765
30295,1020108.2245211494,3775981.6445182427
30296,1020021.916836762,3775996.1752148927
30297,1020040.6184384576,3776003.378087731
30298,1019871.7537045311,3775845.412838628
30299,1019880.6751112784,3775951.504570672
303,1014582.6136713086,3777355.373489126
3030,1010963.5840743103,3768486.2459503333
30300,1019874.8961861297,3775957.8601077613
30301,1019856.1099178033,3775961.627435955
30302,1019885.925768673,3775958.278206426
30303,1019891.4462532364,3775958.805110733
30304,1019427.1246896995,3776221.9075295613
30305,1019429.2813617975,3776225.37983143
30306,1019420.3190953906,3776231.5826462572
30307,1019435.8368030931,3776221.2617244483
30308,1019478.8041110242,3776256.460812386
30309,1019466.1716627551,3776265.6146279518
3031,1010916.8928141228,3768475.6707051704
30310,1019498.4212927587,3776273.996705532
30311,1019489.6153655207,3776283.427972592
30312,1019484.8957270423,3776328.035242761
30313,1018521.6874247221,3773511.872221772
30314,1018509.4330052498,3773517.9957550634
30315,1018500.5194166191,3773522.4420816265
30316,1018493.183382848,3773452.31730273
30317,1018479.9808206223,3773458.633950477
30318,1018314.6422954414,3773541.26426508
30319,1018489.567021366,3773477.9554323573
3032,1010882.6499081943,3768467.90662674
30320,1018458.6509106967,3773538.4491680446
30321,1018815.0610256102,3773229.604105285
30322,1018863.3101925394,3773247.2055970225
30323,1018880.8982917361,3773239.303072309
30324,1018897.5220245419,3773272.280942076
30325,1018881.3683131905,3773280.095091333
30326,1018872.4770709903,3773263.507498055
30327,1018871.0430315492,3773285.0540951514
30328,1018879.0134685348,3773301.167744734
30329,1018927.6743428751,3773350.1329145385
3033,1010761.1040011684,3768438.3415362006
30330,1018932.9365838944,3773347.614350898
30331,1018939.5926967829,3773344.3924619923
30332,1018931.8121779579,3773412.8632664173
30333,1018897.9450160326,3773188.8665774246
30334,1018947.4580732797,3773164.5349638094
30335,1019026.6837217582,3773232.3149836417
30336,1019070.3381170558,3773313.772718097
30337,1018896.1580241402,3773185.403739466
30338,1018914.8214537901,3773223.329006988
30339,1018924.2523110649,3773242.597927951
3034,1010752.4723154684,3768434.4891745565
30340,1018928.1234687365,3773320.833518446
30341,1018921.8121019462,3773323.862668246
30342,1018915.7770523813,3773326.762161674
30343,1018908.8927300128,3773330.082946147
30344,1018897.5522858375,3773327.499162254
30345,1018894.72942348,3773321.940553499
30346,1018883.2136868502,3773299.225877541
30347,1018962.8072139056,3773209.7318721293
30348,1018965.8660313303,3773215.7268340318
30349,1018969.9068533293,3773224.460811626
3035,1010665.730458745,3768367.704377331
30350,1018905.5436851629,3773323.6264046873
30351,1018912.4298404842,3773320.2722938475
30352,1018918.7047973636,3773317.229996674
30353,1018924.9125364658,3773314.2285761167
30354,1018902.6813667926,3773318.110191219
30355,1018909.585423181,3773314.7682024757
30356,1018916.0873717971,3773311.649240501
30357,1018922.2186361644,3773308.688182532
30358,1018925.0027940937,3773330.6670426107
30359,1018928.3096202645,3773337.7229082417
3036,1010628.0700556857,3768336.1967618344
30360,1018931.3510742325,3773327.4728027014
30361,1018934.8788875765,3773334.7302133758
30362,1018937.4813436972,3773340.0761870956
30363,1018922.7500117802,3773340.247423429
30364,1018919.2842306539,3773333.5504938336
30365,1018998.848950736,3773245.091336638
30366,1028607.5746360492,3763747.0794034344
30367,1027799.4619508252,3763679.3036437035
30368,1027245.6313937239,3763651.9130143635
30369,1027141.4385435625,3763646.764227677
3037,1010580.77031813,3768296.616612936
30370,1026758.2189344659,3763628.0004994636
30371,1026617.7950122297,3763621.111527829
30372,1026500.8775252532,3763624.210418902
30373,1026730.0967783375,3763285.2926799986
30374,1021582.2034501671,3777137.182914489
30375,1021614.9458312707,3777064.920855876
30376,1021424.7019960587,3776987.631576405
30377,1021753.011398082,3777053.0671608974
30378,1013179.7959144327,3762225.122759322
30379,1013197.4739214557,3762019.69087096
3038,1010511.143174916,3768238.3654220602
30380,1013535.230261974,3762320.674456091
30381,1013522.1038482306,3762370.7171875024
30382,1008056.4931783095,3765121.3474851972
30383,1007946.4690805208,3765026.9372385982
30384,1008085.6880017536,3765147.441330855
30385,1007981.7909962833,3765056.7343018027
30386,1018719.5539314951,3773684.1509318207
30387,1018699.6589519884,3773688.272560607
30388,1018672.1460278627,3773722.4362922353
30389,1008290.4737164088,3764977.709281958
3039,1010358.8508108151,3768179.688640833
30390,1008386.6070414993,3764835.7665260932
