"origin_x","origin_y","dest_x","dest_y","count"
-117.2976349,33.9311768,-117.4792163,33.9425728,2
-117.3506642,33.9767725,-117.306906,33.887547,1
-117.29651,33.916688,-117.29651,33.916688,2
-117.3164762,33.9746342,-117.28752,33.916393,1
-117.3585508,33.9756386,-117.3585508,33.9756386,1
-117.49306,33.894545,-117.3742709,33.9237653,1
-117.4458246,33.9626688,-117.339906,34.01894,1
-117.344088,34.013247,-117.4992784,33.9410503,1
-117.306906,33.887547,-117.3355729,34.0084108,1
-117.30683,33.95695,-117.27886,33.942407,6
-117.306906,33.887547,-117.3936474,33.9415309,5
-117.2969329,33.8970516,-117.274329,33.94171,1
-117.284814,33.913075,-117.4609457,33.9227675,1
-117.3665822,34.0131701,-117.313174,33.960619,1
-117.466508,33.967175,-117.4523699,33.9079045,1
-117.466508,33.967175,-117.344058,34.016189,1
-117.3342358,33.8876491,-117.3485704,33.9729069,1
-117.393505,34.005081,-117.3936474,33.9415309,3
-117.471688,33.88463,-117.3581884,33.9640418,1
-117.409066,33.9450557,-117.3299111,33.8848032,1
-117.4279868,33.9605493,-117.383373,33.901607,1
-117.4838929,33.9436925,-117.466508,33.967175,1
-117.4145494,33.9432856,-117.36297,34.023906,1
-117.306906,33.887547,-117.3019104,33.9466705,1
-117.4880575,33.9116352,-117.339906,34.01894,1
-117.3808983,33.9766031,-117.28752,33.916393,2
-117.3894653,33.9554157,-117.4323564,33.9628655,1
-117.4040737,33.9372209,-117.4148284,33.9277051,1
-117.471432,33.9242758,-117.3754942,33.9806005,1
-117.30683,33.95695,-117.291982,33.91673,3
-117.30683,33.95695,-117.3453475,34.0002559,2
-117.30683,33.95695,-117.4395394,33.9051381,1
-117.3638654,33.9965722,-117.394269,34.005202,2
-117.3614411,33.9937787,-117.3981992,33.94728,1
-117.4197666,33.9181848,-117.3625531,34.0192666,1
-117.416779,33.9238116,-117.407558,33.885913,1
-117.466508,33.967175,-117.3471758,33.8807386,1
-117.4668607,33.9093328,-117.302164,33.887499,1
-117.4849056,33.9130545,-117.471432,33.9242758,1
-117.4465943,33.9204225,-117.3355729,34.0084108,1
-117.3754942,33.9806005,-117.4072441,33.9551775,1
-117.4523699,33.9079045,-117.306906,33.887547,1
-117.29651,33.916688,-117.285819,33.931397,1
-117.3159781,33.9566913,-117.394269,34.005202,1
-117.29651,33.916688,-117.3931516,33.9501484,1
-117.347818,34.0080201,-117.3297483,33.9159678,1
-117.3509721,34.0021111,-117.3959357,33.9430455,1
-117.3783545,33.9876042,-117.3483401,33.9991656,1
-117.4073172,33.9244578,-117.3585508,33.9756386,2
-117.302164,33.887499,-117.3182662,33.8910023,1
-117.41701,33.9544703,-117.4992784,33.9410503,1
-117.4838929,33.9436925,-117.349606,33.992357,1
-117.30683,33.95695,-117.4945807,33.917876,1
-117.460673,33.884688,-117.3894653,33.9554157,1
-117.3585508,33.9756386,-117.3752424,33.9747784,1
-117.3090985,33.8967491,-117.3661764,33.9943164,1
-117.286847,33.931422,-117.4788218,33.9297164,1
-117.3783545,33.9876042,-117.310982,33.957994,1
-117.284814,33.913075,-117.3633606,33.9960259,1
-117.3097927,33.8927915,-117.301849,33.947768,1
-117.3585508,33.9756386,-117.4523699,33.9079045,1
-117.405102,33.884043,-117.4537962,33.9481533,1
-117.407558,33.885913,-117.3476454,34.0012454,1
-117.36297,34.023906,-117.310982,33.957994,2
-117.30683,33.95695,-117.3376963,33.9866368,2
-117.306906,33.887547,-117.4188709,33.9248883,1
-117.4566774,33.9368542,-117.394269,34.005202,2
-117.2976349,33.9311768,-117.4465943,33.9204225,1
-117.4465943,33.9204225,-117.3633606,33.9960259,2
-117.3822201,33.9478606,-117.471688,33.88463,1
-117.3476454,34.0012454,-117.298495,33.946069,1
-117.368993,33.9832719,-117.3907158,33.94587,1
-117.3766984,33.9855928,-117.4512317,33.9108842,1
-117.3661764,33.9943164,-117.4537962,33.9481533,2
-117.4278607,33.9034337,-117.50298,33.893499,3
-117.4133871,33.9458135,-117.394269,34.005202,1
-117.313414,34.004779,-117.339906,34.01894,2
-117.344088,34.013247,-117.4030863,33.9625981,1
-117.306906,33.887547,-117.4163502,33.926742,1
-117.4692157,33.9046999,-117.4726169,33.897001,1
-117.29651,33.916688,-117.339904,34.015717,1
-117.460673,33.884688,-117.274329,33.94171,2
-117.4657322,33.9469849,-117.289409,33.916764,1
-117.4026572,33.9331239,-117.339906,34.01894,1
-117.3712489,33.9821765,-117.383387,34.011999,1
-117.3614411,33.9937787,-117.313174,33.960619,3
-117.4025787,33.9543614,-117.274329,33.94171,3
-117.278941,33.94271,-117.4163502,33.926742,1
-117.3808444,33.9572281,-117.288375,33.929359,1
-117.393505,34.005081,-117.2822052,33.9407475,4
-117.30683,33.95695,-117.340792,33.9916675,1
-117.344088,34.013247,-117.460673,33.884688,5
-117.4657322,33.9469849,-117.36297,34.023906,1
-117.437558,33.9151042,-117.330895,33.9581516,1
-117.30683,33.95695,-117.4082175,33.9507823,1
-117.30683,33.95695,-117.437558,33.9151042,5
-117.302164,33.887499,-117.4395394,33.9051381,1
-117.4465943,33.9204225,-117.407558,33.885913,4
-117.4465943,33.9204225,-117.383387,34.011999,2
-117.3476454,34.0012454,-117.2946117,33.9349985,1
-117.3889179,33.9740706,-117.3903187,33.9706014,1
-117.284814,33.913075,-117.3661764,33.9943164,6
-117.3916818,33.9588651,-117.306906,33.887547,1
-117.45699,33.909612,-117.41701,33.9544703,1
-117.3213159,33.8844269,-117.3381862,33.8830839,1
-117.302164,33.887499,-117.4609457,33.9227675,1
-117.4723791,33.9527353,-117.4040737,33.9372209,1
-117.3494563,33.936906,-117.298327,33.946599,2
-117.4015496,33.9318101,-117.278804,33.931451,1
-117.383373,33.901607,-117.4243342,33.9421105,1
-117.379677,33.890558,-117.4465943,33.9204225,1
-117.4193288,33.9250403,-117.28752,33.916393,2
-117.407558,33.885913,-117.2822052,33.9407475,1
-117.3894653,33.9554157,-117.4073172,33.9244578,2
-117.407558,33.885913,-117.4148284,33.9277051,1
-117.4713791,33.9247784,-117.2999652,33.9433187,1
-117.471432,33.9242758,-117.4925676,33.9012052,1
-117.393505,34.005081,-117.475855,33.9019797,2
-117.344088,34.013247,-117.409066,33.9450557,3
-117.393505,34.005081,-117.3571733,33.9777844,2
-117.302164,33.887499,-117.306906,33.887547,1
-117.4566774,33.9368542,-117.306906,33.887547,1
-117.30683,33.95695,-117.4834081,33.9301667,1
-117.3831963,33.9536707,-117.3712489,33.9821765,1
-117.4692157,33.9046999,-117.274329,33.94171,1
-117.3476454,34.0012454,-117.50298,33.893499,5
-117.2867674,33.9361232,-117.394269,34.005202,1
-117.286847,33.931422,-117.3754942,33.9806005,1
-117.3182662,33.8910023,-117.298327,33.946599,2
-117.3701503,33.9838035,-117.352886,33.883505,1
-117.3585508,33.9756386,-117.3259613,33.8864565,1
-117.284814,33.913075,-117.285819,33.931397,2
-117.3585508,33.9756386,-117.4992784,33.9410503,1
-117.3694927,33.9745372,-117.50298,33.893499,2
-117.416779,33.9238116,-117.3750948,33.9599215,1
-117.393505,34.005081,-117.310354,33.960471,2
-117.471432,33.9242758,-117.274329,33.94171,6
-117.4433433,33.9413366,-117.466508,33.967175,1
-117.2952253,33.8920397,-117.339906,34.01894,1
-117.45699,33.909612,-117.3483401,33.9991656,1
-117.4732342,33.8985053,-117.339906,34.01894,1
-117.30683,33.95695,-117.506306,33.900313,1
-117.3831963,33.9536707,-117.28752,33.916393,3
-117.306906,33.887547,-117.2926296,33.9402403,1
-117.286847,33.931422,-117.310982,33.957994,1
-117.4026572,33.9331239,-117.302164,33.887499,1
-117.407558,33.885913,-117.4582163,33.9525436,2
-117.527692,33.953536,-117.3437901,33.9902828,1
-117.344088,34.013247,-117.3090985,33.8967491,1
-117.344058,34.016189,-117.3593689,33.9529036,1
-117.4019768,33.9672728,-117.466508,33.967175,2
-117.36297,34.023906,-117.501801,33.8920352,1
-117.3138873,34.0047756,-117.4201217,33.9141331,1
-117.310982,33.957994,-117.466508,33.967175,1
-117.4726169,33.897001,-117.4082175,33.9507823,1
-117.285819,33.931397,-117.331311,33.858157,1
-117.3297483,33.9159678,-117.302164,33.887499,1
-117.284814,33.913075,-117.4788218,33.9297164,1
-117.344088,34.013247,-117.3704422,33.9788699,2
-117.3894653,33.9554157,-117.339904,34.015717,1
-117.306906,33.887547,-117.33884,33.886657,1
-117.284814,33.913075,-117.330895,33.9581516,1
-117.30683,33.95695,-117.3766984,33.9855928,1
-117.306906,33.887547,-117.288375,33.929359,3
-117.3509721,34.0021111,-117.285819,33.931397,2
-117.4726169,33.897001,-117.3017381,33.9412,1
-117.4671557,33.8954758,-117.4582163,33.9525436,1
-117.3202426,33.914514,NA,NA,1
-117.284814,33.913075,-117.301849,33.947768,7
-117.3754951,33.9397316,-117.313174,33.960619,1
-117.3808983,33.9766031,-117.4537962,33.9481533,1
-117.3701503,33.9838035,-117.313174,33.960619,2
-117.3766984,33.9855928,-117.4737407,33.9167825,1
-117.466508,33.967175,-117.3972551,33.9386479,1
-117.278941,33.94271,-117.3701503,33.9838035,1
-117.4145494,33.9432856,-117.466508,33.967175,1
-117.344088,34.013247,-117.2822052,33.9407475,2
-117.407558,33.885913,-117.4797514,33.940831,1
-117.344088,34.013247,-117.318275,33.9134365,1
-117.4896709,33.908339,-117.50298,33.893499,1
-117.393505,34.005081,-117.278857,33.937626,3
-117.36297,34.023906,-117.3437901,33.9902828,1
-117.3357251,33.8801758,-117.394269,34.005202,1
-117.306906,33.887547,-117.2867674,33.9361232,1
-117.30683,33.95695,-117.3297483,33.9159678,1
-117.3901742,33.981246,-117.302164,33.887499,1
-117.3754942,33.9806005,-117.288375,33.929359,1
-117.297615,33.8983254,-117.394269,34.005202,1
-117.466508,33.967175,-117.3267906,33.9164385,1
-117.331293,34.0050935,-117.4997967,33.8963848,1
-117.437558,33.9151042,-117.339377,33.925524,1
-117.4035631,33.9619705,-117.3355729,34.0084108,1
-117.4382016,33.9142564,-117.4278607,33.9034337,1
-117.310354,33.960471,-117.274329,33.94171,1
-117.344088,34.013247,-117.4035631,33.9619705,1
-117.344088,34.013247,-117.4086693,33.9190995,1
-117.393505,34.005081,-117.4308943,33.9104741,1
-117.4142459,33.9479017,-117.3661764,33.9943164,1
-117.393505,34.005081,-117.4792163,33.9425728,8
-117.4465943,33.9204225,-117.302164,33.887499,1
-117.30683,33.95695,-117.3289737,34.0022017,2
-117.3476454,34.0012454,-117.3661764,33.9943164,1
-117.286847,33.931422,-117.4133871,33.9458135,1
-117.3684369,33.9765963,-117.394269,34.005202,1
-117.4026572,33.9331239,-117.330895,33.9581516,1
-117.3585508,33.9756386,-117.508189,33.9235657,1
-117.2976349,33.9311768,-117.302164,33.887499,1
-117.2867674,33.9361232,-117.313174,33.960619,7
-117.286767,33.916787,-117.407558,33.885913,2
-117.4163502,33.926742,-117.298327,33.946599,2
-117.407558,33.885913,-117.4372747,33.9328116,1
-117.4582163,33.9525436,-117.3354816,33.9902051,1
-117.344088,34.013247,-117.4880575,33.9116352,1
-117.393505,34.005081,-117.3208926,33.9544632,1
-117.291982,33.91673,-117.4148284,33.9277051,1
-117.3453475,34.0002559,-117.50298,33.893499,2
-117.3832898,33.9847033,-117.306906,33.887547,1
-117.4015496,33.9318101,-117.347818,34.0080201,1
-117.284814,33.913075,-117.3936474,33.9415309,1
-117.4086693,33.9190995,NA,NA,1
-117.466508,33.967175,-117.379677,33.890558,2
-117.383387,34.011999,-117.3476454,34.0012454,1
-117.393505,34.005081,-117.4145494,33.9432856,2
-117.344088,34.013247,-117.3259613,33.8864565,2
-117.30683,33.95695,-117.2953868,33.9403535,3
-117.4322703,33.9161936,-117.302164,33.887499,1
-117.3206899,33.8831182,NA,NA,1
-117.437558,33.9151042,-117.339906,34.01894,1
-117.3072984,33.8894013,-117.274329,33.94171,1
-117.4657322,33.9469849,-117.466508,33.967175,1
-117.3698051,33.9776748,-117.310982,33.957994,1
-117.3476454,34.0012454,-117.310354,33.960471,1
-117.4692157,33.9046999,-117.4465943,33.9204225,1
-117.3476454,34.0012454,NA,NA,1
-117.3585508,33.9756386,-117.383387,34.011999,1
-117.318275,33.9134365,-117.50298,33.893499,1
-117.466508,33.967175,-117.3644108,34.0100698,1
-117.407558,33.885913,-117.4925676,33.9012052,2
-117.344058,34.016189,-117.4523699,33.9079045,2
-117.393505,34.005081,-117.3166889,33.9865435,1
-117.393505,34.005081,-117.3289737,34.0022017,1
-117.3110717,33.9581056,-117.313174,33.960619,1
-117.393505,34.005081,-117.4719818,33.8917259,1
-117.393505,34.005081,-117.3019104,33.9466705,1
-117.306906,33.887547,-117.4323564,33.9628655,2
-117.2926613,33.8961508,-117.3476454,34.0012454,1
-117.302164,33.887499,NA,NA,4
-117.286847,33.931422,-117.4035631,33.9619705,1
-117.29651,33.916688,-117.289409,33.916764,1
-117.374694,34.000359,-117.36297,34.023906,1
-117.4507457,33.908419,-117.302164,33.887499,1
-117.4197666,33.9181848,-117.274329,33.94171,1
-117.466508,33.967175,-117.454475,33.940399,1
-117.466508,33.967175,-117.3357251,33.8801758,1
-117.466508,33.967175,-117.4308943,33.9104741,1
-117.4035631,33.9619705,-117.2946117,33.9349985,1
-117.475855,33.9019797,-117.4537962,33.9481533,1
-117.3916818,33.9588651,-117.3585508,33.9756386,1
-117.4133871,33.9458135,-117.349606,33.992357,1
-117.3035539,33.8889947,-117.50298,33.893499,1
-117.306906,33.887547,-117.2946117,33.9349985,1
-117.310982,33.957994,-117.274329,33.94171,3
-117.30683,33.95695,-117.4308943,33.9104741,2
-117.302164,33.887499,-117.471432,33.9242758,1
-117.30683,33.95695,-117.396986,33.991873,3
-117.286847,33.931422,-117.407558,33.885913,4
-117.284814,33.913075,-117.3698051,33.9776748,2
-117.3831963,33.9536707,-117.3972551,33.9386479,1
-117.286847,33.931422,-117.2999652,33.9433187,1
-117.3712489,33.9821765,-117.4537962,33.9481533,1
-117.4523699,33.9079045,-117.527692,33.953536,1
-117.284814,33.913075,-117.4737407,33.9167825,1
-117.4148284,33.9277051,-117.4365581,33.9306479,1
-117.344088,34.013247,-117.3297483,33.9159678,2
-117.3916818,33.9588651,-117.4278607,33.9034337,1
-117.471432,33.9242758,-117.4523699,33.9079045,1
-117.306906,33.887547,-117.4703675,33.9372028,1
-117.45699,33.909612,-117.4797514,33.940831,1
-117.2946117,33.9349985,-117.28752,33.916393,4
-117.345625,33.978587,-117.274329,33.94171,1
-117.3547335,33.9765116,-117.313174,33.960619,1
-117.284814,33.913075,-117.4148284,33.9277051,1
-117.286767,33.916787,-117.331293,34.0050935,2
-117.286767,33.916787,-117.286847,33.931422,2
-117.4193288,33.9250403,-117.50298,33.893499,2
-117.344088,34.013247,-117.435561,33.945225,3
-117.461024,33.956617,-117.274329,33.94171,1
-117.30683,33.95695,-117.4852606,33.9194882,1
-117.3476454,34.0012454,-117.3017381,33.9412,1
-117.4719818,33.8917259,-117.339906,34.01894,2
-117.4456357,33.9059509,-117.394269,34.005202,1
-117.484431,33.895625,-117.28752,33.916393,1
-117.284814,33.913075,-117.4036936,33.9506847,1
-117.284814,33.913075,-117.4512317,33.9108842,1
-117.466508,33.967175,-117.330895,33.9581516,1
-117.3907158,33.94587,-117.298495,33.946069,1
-117.396986,33.991873,-117.4308943,33.9104741,1
-117.344088,34.013247,-117.3247198,33.9237584,1
-117.4775592,33.89184,-117.36297,34.023906,1
-117.4027041,33.9632967,-117.302164,33.887499,1
-117.30683,33.95695,-117.4145494,33.9432856,1
-117.344088,34.013247,-117.3357251,33.8801758,2
-117.344088,34.013247,-117.4395394,33.9051381,1
-117.4027041,33.9632967,-117.339906,34.01894,1
-117.4523699,33.9079045,-117.4523699,33.9079045,1
-117.291982,33.91673,-117.50298,33.893499,3
-117.2946117,33.9349985,-117.301849,33.947768,1
-117.3808983,33.9766031,-117.4792163,33.9425728,1
-117.278941,33.94271,-117.3583879,33.981116,1
-117.407558,33.885913,-117.4365581,33.9306479,1
-117.4308938,33.9629829,-117.339906,34.01894,1
-117.344058,34.016189,-117.3398191,33.9915782,1
-117.45699,33.909612,-117.3259613,33.8864565,1
-117.4133871,33.9458135,-117.306906,33.887547,1
-117.393505,34.005081,-117.486585,33.935425,1
-117.344088,34.013247,-117.3755257,33.9097806,1
-117.302164,33.887499,-117.383387,34.011999,1
-117.30683,33.95695,-117.463749,33.8980248,2
-117.30683,33.95695,-117.3403835,33.9461887,1
-117.30683,33.95695,-117.3834945,33.9093328,1
-117.344088,34.013247,-117.3698051,33.9776748,2
-117.302164,33.887499,-117.3090985,33.8967491,1
-117.3453475,34.0002559,-117.274329,33.94171,1
-117.30683,33.95695,-117.449168,33.886844,1
-117.306906,33.887547,-117.4348214,33.9193208,1
-117.3901742,33.981246,-117.339906,34.01894,1
-117.4015496,33.9318101,-117.383387,34.011999,1
-117.30683,33.95695,-117.435561,33.945225,1
-117.4671557,33.8954758,-117.3363063,33.9784912,1
-117.326945,33.869176,-117.339906,34.01894,1
-117.29651,33.916688,-117.3916818,33.9588651,1
-117.3238175,33.9163083,-117.28752,33.916393,1
-117.3585508,33.9756386,-117.3936474,33.9415309,1
-117.501801,33.8920352,-117.291982,33.91673,2
-117.3342358,33.8876491,-117.50298,33.893499,2
-117.527692,33.953536,-117.274329,33.94171,3
-117.4849056,33.9130545,-117.313174,33.960619,2
-117.4774866,33.9294144,-117.4465943,33.9204225,1
-117.3754942,33.9806005,-117.3903187,33.9706014,1
-117.30683,33.95695,-117.276351,33.941938,1
-117.3936474,33.9415309,-117.4073172,33.9244578,2
-117.3754942,33.9806005,-117.339904,34.015717,1
-117.29651,33.916688,-117.286847,33.931422,1
-117.286767,33.916787,-117.3453475,34.0002559,1
-117.284814,33.913075,-117.4726753,33.9442133,2
-117.466508,33.967175,-117.4465943,33.9204225,5
-117.466508,33.967175,-117.288375,33.929359,3
-117.466508,33.967175,-117.527692,33.953536,2
-117.466508,33.967175,-117.3289737,34.0022017,1
-117.4322703,33.9161936,-117.285819,33.931397,2
-117.4838929,33.9436925,-117.383387,34.011999,1
-117.4232442,33.9184467,-117.313174,33.960619,5
-117.4142925,33.9511044,-117.394269,34.005202,1
-117.393505,34.005081,-117.3766984,33.9855928,2
-117.302164,33.887499,-117.349606,33.992357,1
-117.2926613,33.8961508,NA,NA,1
-117.3206899,33.8831182,-117.407558,33.885913,1
-117.4456357,33.9059509,-117.274329,33.94171,2
-117.3704422,33.9788699,-117.466508,33.967175,1
-117.3585508,33.9756386,-117.3894653,33.9554157,1
-117.4163502,33.926742,-117.306906,33.887547,1
-117.284814,33.913075,-117.3377268,33.9793656,2
-117.3585508,33.9756386,-117.4073172,33.9244578,2
-117.4025787,33.9543614,-117.352886,33.883505,1
-117.466508,33.967175,-117.4295031,33.9346664,1
-117.466508,33.967175,-117.4709057,33.9074182,1
-117.466508,33.967175,-117.3476454,34.0012454,2
-117.36297,34.023906,-117.285819,33.931397,2
-117.4019768,33.9672728,-117.288375,33.929359,1
-117.344088,34.013247,-117.3982403,33.9661965,1
-117.310354,33.960471,-117.4465943,33.9204225,1
-117.3083018,33.9505676,-117.50298,33.893499,1
-117.30683,33.95695,-117.4993962,33.8973871,1
-117.30683,33.95695,-117.3398191,33.9915782,3
-117.306906,33.887547,-117.3363063,33.9784912,1
-117.30683,33.95695,-117.4148284,33.9277051,1
-117.4465943,33.9204225,-117.289409,33.916764,1
-117.4015496,33.9318101,-117.3299111,33.8848032,1
-117.3110717,33.9581056,-117.310982,33.957994,1
-117.344088,34.013247,-117.4463394,33.9437226,1
-117.278857,33.937626,-117.50298,33.893499,2
-117.3729318,33.9052631,-117.3485704,33.9729069,1
-117.3903187,33.9706014,-117.28752,33.916393,2
-117.3819154,33.9543674,-117.302164,33.887499,1
-117.3585508,33.9756386,-117.501801,33.8920352,1
-117.3711517,34.0110545,-117.352886,33.883505,1
-117.396986,33.991873,-117.394269,34.005202,2
-117.344058,34.016189,-117.4582163,33.9525436,1
-117.393505,34.005081,-117.4372747,33.9328116,1
-117.4111948,33.9465606,-117.3476454,34.0012454,1
-117.4820621,33.9030252,-117.4278607,33.9034337,1
-117.501616,33.893848,-117.4834081,33.9301667,1
-117.344088,34.013247,-117.4945807,33.917876,1
-117.466508,33.967175,-117.4834081,33.9301667,1
-117.3907158,33.94587,-117.3936474,33.9415309,1
-117.352886,33.883505,-117.4148284,33.9277051,1
-117.4232442,33.9184467,-117.394269,34.005202,5
-117.4308943,33.9104741,-117.407558,33.885913,1
-117.344088,34.013247,-117.4142925,33.9511044,1
-117.344088,34.013247,-117.3707136,33.9590368,1
-117.527692,33.953536,-117.4465943,33.9204225,2
-117.460673,33.884688,-117.36297,34.023906,2
-117.4195246,33.9568324,-117.394269,34.005202,1
-117.302164,33.887499,-117.4657322,33.9469849,1
-117.471432,33.9242758,-117.4582163,33.9525436,2
-117.3037565,33.8935831,-117.3485704,33.9729069,1
-117.4253527,33.9417597,-117.4465943,33.9204225,1
-117.306906,33.887547,-117.3547335,33.9765116,1
-117.2939698,33.8919323,-117.3485704,33.9729069,1
-117.4015496,33.9318101,-117.50298,33.893499,3
-117.4671557,33.8954758,-117.28752,33.916393,1
-117.464366,33.879828,-117.394269,34.005202,1
-117.3259613,33.8864565,-117.28752,33.916393,1
-117.2976349,33.9311768,-117.339906,34.01894,1
-117.460673,33.884688,-117.4195246,33.9568324,1
-117.3299111,33.8848032,-117.36297,34.023906,1
-117.3783545,33.9876042,-117.28752,33.916393,1
-117.278941,33.94271,-117.3377268,33.9793656,3
-117.298495,33.946069,-117.50298,33.893499,3
-117.4025787,33.9543614,-117.3355729,34.0084108,1
-117.501616,33.893848,-117.3907158,33.94587,2
-117.36297,34.023906,-117.36297,34.023906,2
-117.3754942,33.9806005,-117.285819,33.931397,1
-117.297326,33.8906033,-117.274329,33.94171,1
-117.4523699,33.9079045,-117.318275,33.9134365,1
-117.3832898,33.9847033,-117.394269,34.005202,1
-117.3704422,33.9788699,-117.28752,33.916393,1
-117.4163502,33.926742,-117.4465943,33.9204225,1
-117.3585508,33.9756386,-117.3754942,33.9806005,2
-117.3257776,33.9063595,-117.298327,33.946599,1
-117.393505,34.005081,-117.3297483,33.9159678,1
-117.4145494,33.9432856,-117.3831963,33.9536707,1
-117.393505,34.005081,-117.4456357,33.9059509,2
-117.45699,33.909612,-117.3794952,33.9791914,1
-117.4030863,33.9625981,-117.339906,34.01894,1
-117.3208926,33.9544632,-117.310354,33.960471,1
-117.4997967,33.8963848,-117.339906,34.01894,3
-117.285819,33.931397,-117.3834945,33.9093328,1
-117.3701503,33.9838035,-117.3791758,33.9141911,1
-117.383387,34.011999,-117.342935,34.01437,1
-117.286767,33.916787,-117.4323564,33.9628655,1
-117.383387,34.011999,-117.3485704,33.9729069,2
-117.4188709,33.9248883,-117.339906,34.01894,1
-117.3661764,33.9943164,-117.349606,33.992357,1
-117.407558,33.885913,-117.3907158,33.94587,1
-117.4797514,33.940831,-117.3644108,34.0100698,1
-117.4774866,33.9294144,-117.313174,33.960619,1
-117.4792163,33.9425728,-117.339906,34.01894,1
-117.393505,34.005081,-117.3595265,33.94863,1
-117.393505,34.005081,-117.3894653,33.9554157,10
-117.344088,34.013247,-117.493,33.9011,1
-117.344088,34.013247,-117.4709057,33.9074182,2
-117.344088,34.013247,-117.4243342,33.9421105,1
-117.431053,33.962985,-117.394269,34.005202,1
-117.444529,33.9261345,-117.313174,33.960619,1
-117.4512317,33.9108842,-117.274329,33.94171,1
-117.30683,33.95695,-117.4820621,33.9359349,1
-117.2926831,33.8906696,-117.301849,33.947768,1
-117.30683,33.95695,-117.3901742,33.981246,1
-117.4523699,33.9079045,-117.310982,33.957994,1
-117.326945,33.869176,-117.302164,33.887499,1
-117.4465943,33.9204225,-117.3661764,33.9943164,4
-117.3831963,33.9536707,-117.3583879,33.981116,1
-117.463749,33.8980248,NA,NA,1
-117.4523699,33.9079045,-117.4992784,33.9410503,1
-117.4692157,33.9046999,-117.4737407,33.9167825,1
-117.286847,33.931422,-117.3629496,34.01489,1
-117.3299111,33.8848032,-117.50298,33.893499,1
-117.284814,33.913075,-117.4372747,33.9328116,2
-117.286767,33.916787,-117.3903187,33.9706014,2
-117.4163502,33.926742,-117.4523699,33.9079045,1
-117.501616,33.893848,-117.4201217,33.9141331,1
-117.41701,33.9544703,-117.4082175,33.9507823,1
-117.306812,33.956962,-117.3017381,33.9412,1
-117.302164,33.887499,-117.416779,33.9238116,3
-117.30683,33.95695,-117.3567816,33.9908998,1
-117.527692,33.953536,-117.3936474,33.9415309,1
-117.4692157,33.9046999,-117.302164,33.887499,1
-117.30683,33.95695,-117.3633606,33.9960259,1
-117.460673,33.884688,-117.322589,33.870444,1
-117.286847,33.931422,NA,NA,4
-117.449168,33.886844,-117.50298,33.893499,1
-117.3453475,34.0002559,-117.339906,34.01894,1
-117.3483401,33.9991656,-117.289409,33.916764,1
-117.3297483,33.9159678,-117.313174,33.960619,1
-117.3903187,33.9706014,-117.3629496,34.01489,1
-117.3585508,33.9756386,-117.3506642,33.9767725,1
-117.284814,33.913075,-117.3701503,33.9838035,1
-117.3398191,33.9915782,-117.394269,34.005202,3
-117.4322703,33.9161936,-117.493,33.9011,1
-117.344088,34.013247,-117.3231223,33.9274588,1
-117.4945807,33.917876,-117.306906,33.887547,1
-117.344088,34.013247,-117.4792163,33.9425728,6
-117.344088,34.013247,-117.3644108,34.0100698,2
-117.306812,33.956962,-117.4323564,33.9628655,1
-117.344088,34.013247,-117.4456357,33.9059509,1
-117.30683,33.95695,-117.3247198,33.9237584,1
-117.4566774,33.9368542,NA,NA,1
-117.4709057,33.9074182,-117.298327,33.946599,1
-117.47316,33.901713,-117.3299111,33.8848032,1
-117.285819,33.931397,-117.28752,33.916393,1
-117.29372,33.9319794,-117.306906,33.887547,1
-117.3733235,34.0020294,-117.50298,33.893499,1
-117.352886,33.883505,-117.302164,33.887499,2
-117.278941,33.94271,-117.3289737,34.0022017,1
-117.407558,33.885913,-117.3090985,33.8967491,1
-117.393505,34.005081,-117.493,33.9011,1
-117.344088,34.013247,-117.342935,34.01437,1
-117.344088,34.013247,-117.4671557,33.8954758,1
-117.527692,33.953536,-117.29651,33.916688,1
-117.330895,33.9581516,-117.394269,34.005202,3
-117.30683,33.95695,-117.4726169,33.897001,4
-117.306906,33.887547,-117.4295031,33.9346664,1
-117.29651,33.916688,-117.349606,33.992357,1
-117.3483401,33.9991656,-117.50298,33.893499,1
-117.3729318,33.9052631,-117.50298,33.893499,1
-117.3698051,33.9776748,-117.274329,33.94171,1
-117.278804,33.931451,NA,NA,2
-117.284814,33.913075,-117.325688,33.89769,1
-117.278941,33.94271,-117.4073172,33.9244578,4
-117.466508,33.967175,-117.322589,33.870444,1
-117.278941,33.94271,-117.396986,33.991873,3
-117.466508,33.967175,-117.4323564,33.9628655,1
-117.407558,33.885913,-117.285819,33.931397,1
-117.405102,33.884043,NA,NA,1
-117.344088,34.013247,-117.4797514,33.940831,1
-117.393505,34.005081,-117.5016599,33.8946854,1
-117.4019768,33.9672728,-117.3616014,33.9829496,1
-117.344058,34.016189,-117.3485704,33.9729069,1
-117.3083018,33.9505676,-117.278857,33.937626,1
-117.2926831,33.8906696,-117.394269,34.005202,1
-117.306906,33.887547,-117.3267906,33.9164385,1
-117.30683,33.95695,-117.4880575,33.9116352,1
-117.460673,33.884688,-117.3585508,33.9756386,1
-117.3202426,33.914514,-117.394269,34.005202,1
-117.4049353,33.9351832,-117.352886,33.883505,1
-117.2926296,33.9402403,-117.394269,34.005202,2
-117.284814,33.913075,-117.339377,33.925524,1
-117.466508,33.967175,-117.329911,33.9522592,1
-117.36297,34.023906,-117.357898,33.968608,1
-117.344088,34.013247,-117.3822201,33.9478606,1
