Region,Calendar Year,Vehicle Category,Model Year,Speed,Fuel,VMT,NOx_RUNEX,PM2.5_RUNEX,PM10_RUNEX,CO2_RUNEX,CH4_RUNEX,N2O_RUNEX,ROG_RUNEX,TOG_RUNEX,CO_RUNEX,SOx_RUNEX
Riverside (SC),2016,LHDT2,1982,60,GAS,8.373663045,4.832134956,0.010986023,0.011948303,1040.988308,0.324003691,0.186069535,1.814584856,2.647837962,47.89693146,0.010301423
Riverside (SC),2016,LHDT2,1982,60,DSL,2.60507833,6.090706356,0.126671749,0.132399283,561.836039,0.007806008,0.088312801,0.168058752,0.191323715,1.161886156,0.005311371
Riverside (SC),2016,LHDT2,1982,65,GAS,7.157141808,5.209683694,0.012601627,0.013705419,1088.281221,0.360062322,0.200607688,2.016531465,2.94251798,58.7293158,0.010769425
Riverside (SC),2016,LHDT2,1982,65,DSL,3.979474544,6.344808967,0.145300088,0.151869913,563.3196333,0.008953959,0.088546002,0.19277346,0.219459768,1.458128068,0.005325396
Riverside (SC),2016,LHDT2,1982,70,GAS,1.493251531,5.474932506,0.013728057,0.014930514,1108.952125,0.381321407,0.210821542,2.135593111,3.116252455,65.7190708,0.01097398
Riverside (SC),2016,LHDT2,1982,70,DSL,1.08556571,6.468035612,0.158288121,0.165445207,556.4915165,0.009754332,0.087472717,0.210005026,0.23907676,1.6654815,0.005260846
Riverside (SC),2016,LHDT2,1983,5,GAS,0.120387258,2.967461507,0.048610849,0.052868734,2502.807613,1.440914481,0.113870265,8.06024722,11.76149382,120.1434464,0.02476731
Riverside (SC),2016,LHDT2,1983,10,GAS,0.040598619,3.128306293,0.033839969,0.036804054,2008.13462,1.00110414,0.120042355,5.600017887,8.171532955,85.20997747,0.01987212
Riverside (SC),2016,LHDT2,1983,15,GAS,0.096283541,3.36638352,0.024651651,0.02681092,1628.905169,0.715556907,0.129178081,4.002711921,5.84074784,62.85125583,0.016119337
Riverside (SC),2016,LHDT2,1983,20,GAS,0.277814444,3.492988817,0.018792158,0.020438186,1349.101312,0.550465424,0.1340363,3.079216332,4.493185244,49.83994412,0.013350451
Riverside (SC),2016,LHDT2,1983,25,GAS,1.308537928,3.658083806,0.014990818,0.016303883,1150.417039,0.439422529,0.140371483,2.458059978,3.586795349,41.36495516,0.011384309
Riverside (SC),2016,LHDT2,1983,30,GAS,2.980185118,3.824471073,0.012513853,0.013609957,1019.376021,0.367110763,0.146756254,2.053559419,2.996549084,36.15739692,0.010087552
Riverside (SC),2016,LHDT2,1983,35,GAS,3.944467254,3.992718292,0.01093134,0.01188883,944.1107303,0.320956561,0.153212397,1.795380129,2.61981447,33.28522341,0.009342741
Riverside (SC),2016,LHDT2,1983,40,GAS,3.799149467,4.177335003,0.009992473,0.010867726,913.4775693,0.292855014,0.160296685,1.638184531,2.390435022,32.20509819,0.009039601
Riverside (SC),2016,LHDT2,1983,45,GAS,4.445493037,4.362444374,0.009558497,0.010395737,917.1489609,0.279601956,0.167399879,1.564049023,2.282256662,32.8139186,0.009075932
Riverside (SC),2016,LHDT2,1983,50,GAS,7.596038694,4.511266555,0.009568037,0.010406114,946.5046867,0.281386712,0.173110626,1.57403267,2.296824777,35.39771993,0.009366431
Riverside (SC),2016,LHDT2,1983,55,GAS,9.062667649,4.682561995,0.010022438,0.010900316,990.5964222,0.295161931,0.179683738,1.651089057,2.409265276,40.09575697,0.009802755
Riverside (SC),2016,LHDT2,1983,60,GAS,11.41035165,4.900330855,0.010986023,0.011948303,1040.402448,0.321602383,0.188040172,1.798992757,2.625086007,47.56974092,0.010295626
Riverside (SC),2016,LHDT2,1983,65,GAS,9.752661937,5.283207936,0.012601627,0.013705419,1087.570586,0.357393771,0.202732297,1.999204108,2.917233941,58.32812775,0.010762393
Riverside (SC),2016,LHDT2,1983,70,GAS,2.03477558,5.552200203,0.013728057,0.014930514,1108.161394,0.378495297,0.213054325,2.117242699,3.089475576,65.27013477,0.010966155
Riverside (SC),2016,LHDT2,1984,5,GAS,0.184581716,3.000157354,0.048610849,0.052868734,2483.129915,1.064743727,0.115144105,5.873703434,8.570894262,113.6777117,0.024572583
Riverside (SC),2016,LHDT2,1984,10,GAS,0.062247142,3.160766612,0.033839969,0.036804054,1994.410023,0.740576793,0.121308185,4.085422944,5.96143957,80.67188629,0.019736304
Riverside (SC),2016,LHDT2,1984,15,GAS,0.147625102,3.378972902,0.024651651,0.02681092,1619.598666,0.534907827,0.129682802,2.950841468,4.305860944,59.84160275,0.016027242
Riverside (SC),2016,LHDT2,1984,20,GAS,0.425954272,3.516959244,0.018792158,0.020438186,1341.575969,0.409433915,0.134978629,2.25865937,3.29583045,47.32469497,0.013275982
Riverside (SC),2016,LHDT2,1984,25,GAS,2.006293526,3.683989165,0.014990818,0.016303883,1144.267265,0.326710316,0.141389129,1.802311162,2.629928217,39.269161,0.011323452
Riverside (SC),2016,LHDT2,1984,30,GAS,4.569318153,3.852629144,0.012513853,0.013609957,1014.093905,0.272825733,0.147861423,1.505054599,2.196172137,34.31723157,0.010035281
Riverside (SC),2016,LHDT2,1984,35,GAS,6.047787339,4.023305819,0.01093134,0.01188883,939.3424771,0.238414908,0.154411884,1.315225844,1.919174464,31.58329434,0.009295555
Riverside (SC),2016,LHDT2,1984,40,GAS,5.824981314,4.206606062,0.009992473,0.010867726,909.0095878,0.217756737,0.161446829,1.201264175,1.752881864,30.57498553,0.008995387
Riverside (SC),2016,LHDT2,1984,45,GAS,6.815976601,4.390334657,0.009558497,0.010395737,912.7510443,0.208127695,0.168498214,1.148145163,1.675370726,31.17083227,0.009032412
Riverside (SC),2016,LHDT2,1984,50,GAS,11.64649715,4.548487745,0.009568037,0.010406114,941.7903172,0.208835962,0.174568028,1.152052348,1.681072081,33.57151982,0.009319779
Riverside (SC),2016,LHDT2,1984,55,GAS,13.89518106,4.723352919,0.010022438,0.010900316,985.3795427,0.218888357,0.18127924,1.207506804,1.761991094,38.01130061,0.009751129
Riverside (SC),2016,LHDT2,1984,60,GAS,17.49472763,4.932399878,0.010986023,0.011948303,1034.544518,0.239276761,0.189302328,1.319980292,1.926112143,45.17724566,0.010237657
Riverside (SC),2016,LHDT2,1984,65,GAS,14.95310307,5.26217534,0.012601627,0.013705419,1081.570719,0.270598271,0.201958897,1.492766713,2.178241684,55.92069824,0.010703019
Riverside (SC),2016,LHDT2,1984,70,GAS,3.119785056,5.483314219,0.013728057,0.014930514,1102.531624,0.291154637,0.210446065,1.606166769,2.34371478,63.1088126,0.010910444
Riverside (SC),2016,LHDT2,1985,5,GAS,0.220156668,3.003771019,0.048610849,0.052868734,2481.915145,1.05815013,0.11524112,5.827899627,8.504057455,113.0359443,0.024560562
Riverside (SC),2016,LHDT2,1985,5,DSL,0.043166475,3.734412095,0.560495925,0.585839064,1389.089524,0.034539947,0.218345529,0.743624732,0.846567318,2.907613832,0.013131891
Riverside (SC),2016,LHDT2,1985,10,GAS,0.074244208,3.16457373,0.033839969,0.036804054,1993.550743,0.735990652,0.121410393,4.053564352,5.914951586,80.21645323,0.019727801
Riverside (SC),2016,LHDT2,1985,10,DSL,0.013215685,3.929951698,0.390183778,0.407826157,1234.527259,0.024044648,0.194050493,0.517667113,0.589329591,2.065130608,0.011670722
Riverside (SC),2016,LHDT2,1985,15,GAS,0.176077302,3.383042847,0.024651651,0.02681092,1618.963941,0.531595324,0.129792066,2.927830471,4.272283351,59.50376704,0.016020961
Riverside (SC),2016,LHDT2,1985,15,DSL,0.046852448,4.151640839,0.284240049,0.297092123,821.7876738,0.017515982,0.129173578,0.377108773,0.429313266,1.544657145,0.007768849
Riverside (SC),2016,LHDT2,1985,20,GAS,0.508049633,3.521195392,0.018792158,0.020438186,1341.076527,0.40689843,0.135092355,2.241046087,3.27012919,47.05752345,0.013271039
Riverside (SC),2016,LHDT2,1985,20,DSL,0.112096366,4.345797915,0.216678541,0.226475783,700.9244292,0.013352578,0.110175559,0.287473137,0.327269054,1.216726787,0.006626257
Riverside (SC),2016,LHDT2,1985,25,GAS,2.392972106,3.6884265,0.014990818,0.016303883,1143.855255,0.32468711,0.141508257,1.788256535,2.609419738,39.04746699,0.011319375
Riverside (SC),2016,LHDT2,1985,25,DSL,0.54644717,4.554078221,0.172848092,0.180663516,624.6333349,0.010651574,0.098183662,0.229322124,0.261067992,1.009320335,0.005905031
Riverside (SC),2016,LHDT2,1985,30,GAS,5.44997566,3.857269604,0.012513853,0.013609957,1013.736204,0.271136215,0.147986004,1.493318012,2.179046137,34.12349367,0.010031742
Riverside (SC),2016,LHDT2,1985,30,DSL,1.225468988,4.764999857,0.144288026,0.15081209,563.3196333,0.008891592,0.088546002,0.191430731,0.21793116,0.881733245,0.005325396
Riverside (SC),2016,LHDT2,1985,35,GAS,7.213394359,4.028151858,0.01093134,0.01188883,939.0156242,0.236938486,0.154541984,1.304969563,1.904208523,31.40499088,0.009292321
Riverside (SC),2016,LHDT2,1985,35,DSL,1.583628047,4.97842375,0.126041237,0.131740262,563.3196333,0.007767153,0.088546002,0.167222234,0.190371396,0.811188011,0.005325396
Riverside (SC),2016,LHDT2,1985,40,GAS,6.947646304,4.211672884,0.009992473,0.010867726,908.6955901,0.216408243,0.161582856,1.19189658,1.739212692,30.40237447,0.00899228
Riverside (SC),2016,LHDT2,1985,40,DSL,1.64399527,5.20036456,0.11521585,0.120425399,542.7445231,0.007100051,0.085311881,0.152859908,0.174020842,0.785923853,0.005130888
Riverside (SC),2016,LHDT2,1985,45,GAS,8.129638893,4.395622779,0.009558497,0.010395737,912.433501,0.206838831,0.168640182,1.139191796,1.662305995,30.99485737,0.009029269
Riverside (SC),2016,LHDT2,1985,45,DSL,1.790581033,5.419982813,0.11021199,0.115195288,521.7107967,0.006791693,0.082005672,0.146221156,0.166463064,0.801888256,0.004932043
Riverside (SC),2016,LHDT2,1985,50,GAS,13.89115922,4.553966361,0.009568037,0.010406114,941.4511598,0.207542712,0.17471511,1.143068512,1.66796289,33.38199184,0.009316422
Riverside (SC),2016,LHDT2,1985,50,DSL,2.846618327,5.633473327,0.110321997,0.115310268,540.9262835,0.006798472,0.085026079,0.146367104,0.166629217,0.861633261,0.005113699
Riverside (SC),2016,LHDT2,1985,55,GAS,16.57323829,4.729042159,0.010022438,0.010900316,984.9987909,0.217532856,0.181431977,1.198090529,1.748250887,37.79670785,0.009747362
Riverside (SC),2016,LHDT2,1985,55,DSL,3.476143629,5.853048026,0.115561358,0.12078653,559.8847575,0.007121342,0.088006087,0.153318302,0.174542694,0.974998548,0.005292924
Riverside (SC),2016,LHDT2,1985,60,GAS,20.86653557,4.938340913,0.010986023,0.011948303,1034.095859,0.237795001,0.189461824,1.309686935,1.911092101,44.92219756,0.010233217
Riverside (SC),2016,LHDT2,1985,60,DSL,5.564278586,6.090706356,0.126671749,0.132399283,561.836039,0.007806008,0.088312801,0.168058752,0.191323715,1.161886156,0.005311371
Riverside (SC),2016,LHDT2,1985,65,GAS,17.83505657,5.268513587,0.012601627,0.013705419,1081.020112,0.268922548,0.202129058,1.481125949,2.161255508,55.60499798,0.01069757
Riverside (SC),2016,LHDT2,1985,65,DSL,8.499899881,6.344808967,0.145300088,0.151869913,563.3196333,0.008953959,0.088546002,0.19277346,0.219459768,1.458128068,0.005325396
Riverside (SC),2016,LHDT2,1985,70,GAS,3.721069981,5.489918826,0.013728057,0.014930514,1101.91288,0.289351615,0.210623376,1.593641698,2.325438225,62.75253185,0.010904321
Riverside (SC),2016,LHDT2,1985,70,DSL,2.318698047,6.468035612,0.158288121,0.165445207,556.4915165,0.009754332,0.087472717,0.210005026,0.23907676,1.6654815,0.005260846
Riverside (SC),2016,LHDT2,1986,5,GAS,0.482401723,2.835703512,0.048610849,0.052868734,2480.812146,1.052391918,0.110705431,5.787508573,8.445118924,112.4499661,0.024549647
Riverside (SC),2016,LHDT2,1986,5,DSL,0.308978606,3.734412095,0.560495925,0.585839064,1389.089524,0.034539947,0.218345529,0.743624732,0.846567318,2.907613832,0.013131891
Riverside (SC),2016,LHDT2,1986,10,GAS,0.162682032,2.987508962,0.033839969,0.036804054,1992.770453,0.731985559,0.116631893,4.025470571,5.873957207,79.80061127,0.019720079
Riverside (SC),2016,LHDT2,1986,10,DSL,0.094595726,3.929951698,0.390183778,0.407826157,1234.527259,0.024044648,0.194050493,0.517667113,0.589329591,2.065130608,0.011670722
Riverside (SC),2016,LHDT2,1986,15,GAS,0.385816131,3.193754258,0.024651651,0.02681092,1618.387492,0.528702504,0.124683677,2.907538742,4.242673708,59.19529961,0.016015256
Riverside (SC),2016,LHDT2,1986,15,DSL,0.335362206,4.151640839,0.284240049,0.297092123,821.7876738,0.017515982,0.129173578,0.377108773,0.429313266,1.544657145,0.007768849
Riverside (SC),2016,LHDT2,1986,20,GAS,1.113225508,3.324176868,0.018792158,0.020438186,1340.622876,0.404684182,0.129775356,2.225514211,3.247465113,46.81357732,0.01326655
Riverside (SC),2016,LHDT2,1986,20,DSL,0.802367561,4.345797915,0.216678541,0.226475783,700.9244292,0.013352578,0.110175559,0.287473137,0.327269054,1.216726787,0.006626257
Riverside (SC),2016,LHDT2,1986,25,GAS,5.243419961,3.482051032,0.014990818,0.016303883,1143.480955,0.322920236,0.135938739,1.775862779,2.591334798,38.84504499,0.011315671
Riverside (SC),2016,LHDT2,1986,25,DSL,3.911379985,4.554078221,0.172848092,0.180663516,624.6333349,0.010651574,0.098183662,0.229322124,0.261067992,1.009320335,0.005905031
Riverside (SC),2016,LHDT2,1986,30,GAS,11.94184884,3.641446999,0.012513853,0.013609957,1013.411179,0.269660754,0.142161533,1.482968368,2.163943961,33.94659754,0.010028525
Riverside (SC),2016,LHDT2,1986,30,DSL,8.771707742,4.764999857,0.144288026,0.15081209,563.3196333,0.008891592,0.088546002,0.191430731,0.21793116,0.881733245,0.005325396
Riverside (SC),2016,LHDT2,1986,35,GAS,15.8058073,3.802768019,0.01093134,0.01188883,938.7185667,0.235649121,0.148459481,1.295925293,1.891011146,31.24218746,0.009289381
Riverside (SC),2016,LHDT2,1986,35,DSL,11.33535204,4.97842375,0.126041237,0.131740262,563.3196333,0.007767153,0.088546002,0.167222234,0.190371396,0.811188011,0.005325396
Riverside (SC),2016,LHDT2,1986,40,GAS,15.22350688,3.976020646,0.009992473,0.010867726,908.4101505,0.215230599,0.155223237,1.183635978,1.727158841,30.24476861,0.008989455
Riverside (SC),2016,LHDT2,1986,40,DSL,11.76745081,5.20036456,0.11521585,0.120425399,542.7445231,0.007100051,0.085311881,0.152859908,0.174020842,0.785923853,0.005130888
Riverside (SC),2016,LHDT2,1986,45,GAS,17.81345914,4.149678145,0.009558497,0.010395737,912.1447681,0.205713262,0.1620028,1.131296472,1.650785157,30.83418008,0.009026412
Riverside (SC),2016,LHDT2,1986,45,DSL,12.81668786,5.419982813,0.11021199,0.115195288,521.7107967,0.006791693,0.082005672,0.146221156,0.166463064,0.801888256,0.004932043
Riverside (SC),2016,LHDT2,1986,50,GAS,30.43795678,4.29916206,0.009568037,0.010406114,941.1426959,0.206413312,0.167838629,1.13514632,1.656402846,33.20893965,0.00931337
Riverside (SC),2016,LHDT2,1986,50,DSL,20.37563109,5.633473327,0.110321997,0.115310268,540.9262835,0.006798472,0.085026079,0.146367104,0.166629217,0.861633261,0.005113699
Riverside (SC),2016,LHDT2,1986,55,GAS,36.3148606,4.464441987,0.010022438,0.010900316,984.6524066,0.216349092,0.174291132,1.189786999,1.736134395,37.60076977,0.009743934
Riverside (SC),2016,LHDT2,1986,55,DSL,24.88167083,5.853048026,0.115561358,0.12078653,559.8847575,0.007121342,0.088006087,0.153318302,0.174542694,0.974998548,0.005292924
Riverside (SC),2016,LHDT2,1986,60,GAS,45.72222503,4.662030021,0.010986023,0.011948303,1033.687589,0.236500975,0.182004938,1.300609971,1.897847017,44.68932096,0.010229177
Riverside (SC),2016,LHDT2,1986,60,DSL,39.82820129,6.090706356,0.126671749,0.132399283,561.836039,0.007806008,0.088312801,0.168058752,0.191323715,1.161886156,0.005311371
Riverside (SC),2016,LHDT2,1986,65,GAS,39.07972491,4.973728818,0.012601627,0.013705419,1080.518937,0.267459133,0.194173612,1.470860803,2.146276631,55.31674176,0.010692611
Riverside (SC),2016,LHDT2,1986,65,DSL,60.84090116,6.344808967,0.145300088,0.151869913,563.3196333,0.008953959,0.088546002,0.19277346,0.219459768,1.458128068,0.005325396
Riverside (SC),2016,LHDT2,1986,70,GAS,8.153514439,5.182745953,0.013728057,0.014930514,1101.349611,0.28777703,0.202333609,1.582596747,2.309321458,62.42722283,0.010898747
Riverside (SC),2016,LHDT2,1986,70,DSL,16.59686357,6.468035612,0.158288121,0.165445207,556.4915165,0.009754332,0.087472717,0.210005026,0.23907676,1.6654815,0.005260846
Riverside (SC),2016,LHDT2,1987,5,GAS,0.493388649,2.890063128,0.048610849,0.052868734,2479.715795,1.04705411,0.11218154,5.750007499,8.390397446,111.8603197,0.024538798
Riverside (SC),2016,LHDT2,1987,5,DSL,0.135435317,3.805163576,0.636003251,0.664760495,1389.089524,0.043376663,0.218345529,0.933874007,1.063153468,3.654588473,0.013131891
Riverside (SC),2016,LHDT2,1987,10,GAS,0.166387191,3.044778644,0.033839969,0.036804054,1991.994704,0.728272875,0.118187023,3.9993869,5.835895976,79.38216608,0.019712402
Riverside (SC),2016,LHDT2,1987,10,DSL,0.041464366,4.004407836,0.442747467,0.462766543,1234.527259,0.030196241,0.194050493,0.650107292,0.74010393,2.595668803,0.011670722
Riverside (SC),2016,LHDT2,1987,15,GAS,0.394603275,3.254977603,0.024651651,0.02681092,1617.814244,0.526020887,0.126346167,2.888698887,4.215182635,58.88490113,0.016009583
Riverside (SC),2016,LHDT2,1987,15,DSL,0.147000102,4.230297058,0.322531507,0.33711495,821.7876738,0.021997278,0.129173578,0.473588445,0.539148959,1.94148416,0.007768849
Riverside (SC),2016,LHDT2,1987,20,GAS,1.138579743,3.387900377,0.018792158,0.020438186,1340.171596,0.402631594,0.131505737,2.211093641,3.226422651,46.56810406,0.013262084
Riverside (SC),2016,LHDT2,1987,20,DSL,0.351703654,4.428132599,0.245868436,0.256985515,700.9244292,0.016768707,0.110175559,0.361020389,0.410997711,1.529307517,0.006626257
Riverside (SC),2016,LHDT2,1987,25,GAS,5.362841317,3.548800943,0.014990818,0.016303883,1143.10847,0.321282362,0.1377513,1.764355796,2.574543836,38.64135579,0.011311985
Riverside (SC),2016,LHDT2,1987,25,DSL,1.714484359,4.640358945,0.196133359,0.205001639,624.6333349,0.013376678,0.098183662,0.287991996,0.32785974,1.268617731,0.005905031
Riverside (SC),2016,LHDT2,1987,30,GAS,12.21383006,3.711252485,0.012513853,0.013609957,1013.087592,0.268293015,0.144057067,1.47335924,2.149922345,33.76859401,0.010025323
Riverside (SC),2016,LHDT2,1987,30,DSL,3.844923219,4.855276663,0.163725817,0.171128772,563.3196333,0.01116642,0.088546002,0.240406452,0.273686763,1.108253138,0.005325396
Riverside (SC),2016,LHDT2,1987,35,GAS,16.16579199,3.875665983,0.01093134,0.01188883,938.4226843,0.234453891,0.15043899,1.287528141,1.878758041,31.07836487,0.009286453
Riverside (SC),2016,LHDT2,1987,35,DSL,4.968651436,5.072744046,0.143020908,0.149487679,563.3196333,0.009754305,0.088546002,0.210004443,0.239076097,1.019584624,0.005325396
Riverside (SC),2016,LHDT2,1987,40,GAS,15.57022941,4.052239812,0.009992473,0.010867726,908.1256958,0.214138934,0.157292931,1.175966422,1.715967443,30.08617612,0.00898664
Riverside (SC),2016,LHDT2,1987,40,DSL,5.1580543,5.298889705,0.130737177,0.136648532,542.7445231,0.008916531,0.085311881,0.191967653,0.21854241,0.987830029,0.005130888
Riverside (SC),2016,LHDT2,1987,45,GAS,18.21916905,4.229226275,0.009558497,0.010395737,911.8568769,0.204669869,0.16416289,1.123966058,1.640088634,30.67249693,0.009023563
Riverside (SC),2016,LHDT2,1987,45,DSL,5.617968838,5.522668805,0.125059222,0.130713845,521.7107967,0.008529283,0.082005672,0.18363044,0.209051047,1.007895734,0.004932043
Riverside (SC),2016,LHDT2,1987,50,GAS,31.13119556,4.381575753,0.009568037,0.010406114,940.8349591,0.205366369,0.170076532,1.127790961,1.645669923,33.03480413,0.009310325
Riverside (SC),2016,LHDT2,1987,50,DSL,8.931298144,5.74020407,0.125184048,0.130844315,540.9262835,0.008537796,0.085026079,0.183813728,0.209259709,1.082989409,0.005113699
Riverside (SC),2016,LHDT2,1987,55,GAS,37.14194863,4.550024049,0.010022438,0.010900316,984.3066402,0.215251753,0.176615071,1.182077586,1.724884839,37.4036051,0.009740512
Riverside (SC),2016,LHDT2,1987,55,DSL,10.90644111,5.963938791,0.13112923,0.137058312,559.8847575,0.008943269,0.088006087,0.192543323,0.219197772,1.225478575,0.005292924
Riverside (SC),2016,LHDT2,1987,60,GAS,46.7635702,4.751399789,0.010986023,0.011948303,1033.279809,0.235301425,0.184431731,1.292182464,1.885549618,44.45498652,0.010225141
Riverside (SC),2016,LHDT2,1987,60,DSL,17.45798885,6.206099752,0.14373636,0.150235481,561.836039,0.0098031,0.088312801,0.211054976,0.240272058,1.460378166,0.005311371
Riverside (SC),2016,LHDT2,1987,65,GAS,39.96978403,5.069073761,0.012601627,0.013705419,1080.018069,0.26610256,0.196762657,1.461330129,2.132369494,55.02668102,0.010687654
Riverside (SC),2016,LHDT2,1987,65,DSL,26.66853484,6.465016544,0.16487422,0.1723291,563.3196333,0.011244743,0.088546002,0.242092706,0.275606451,1.832725505,0.005325396
Riverside (SC),2016,LHDT2,1987,70,GAS,8.339214564,5.282097694,0.013728057,0.014930514,1100.786522,0.286317404,0.205031456,1.572342062,2.294357846,62.09987733,0.010893175
Riverside (SC),2016,LHDT2,1987,70,DSL,7.274942118,6.590577818,0.179611938,0.187733193,556.4915165,0.012249885,0.087472717,0.263732803,0.300242262,2.093348651,0.005260846
Riverside (SC),2016,LHDT2,1988,5,GAS,0.53839693,2.671256562,0.062269787,0.067724075,2308.652353,0.440536058,0.136422981,1.962242381,2.863299477,14.24394979,0.022845987
Riverside (SC),2016,LHDT2,1988,5,DSL,0.346383051,3.805163576,0.636003251,0.664760495,1389.089524,0.043376663,0.218345529,0.933874007,1.063153468,3.654588473,0.013131891
Riverside (SC),2016,LHDT2,1988,10,GAS,0.181565492,2.324069899,0.03918,0.042611825,1874.785305,0.27694707,0.11869191,1.233581833,1.800039715,12.96115262,0.01855252
Riverside (SC),2016,LHDT2,1988,10,DSL,0.10604733,4.004407836,0.442747467,0.462766543,1234.527259,0.030196241,0.194050493,0.650107292,0.74010393,2.595668803,0.011670722
Riverside (SC),2016,LHDT2,1988,15,GAS,0.43060008,2.087677737,0.026006749,0.028284713,1534.126681,0.182268327,0.106619194,0.811862342,1.184667623,11.73790269,0.015181427
Riverside (SC),2016,LHDT2,1988,15,DSL,0.375960607,4.230297058,0.322531507,0.33711495,821.7876738,0.021997278,0.129173578,0.473588445,0.539148959,1.94148416,0.007768849
Riverside (SC),2016,LHDT2,1988,20,GAS,1.242444145,1.85779944,0.018211402,0.019806561,1276.387948,0.128157119,0.094879145,0.570839381,0.832967485,10.79042097,0.012630893
Riverside (SC),2016,LHDT2,1988,20,DSL,0.899500868,4.428132599,0.245868436,0.256985515,700.9244292,0.016768707,0.110175559,0.361020389,0.410997711,1.529307517,0.006626257
Riverside (SC),2016,LHDT2,1988,25,GAS,5.852054576,1.692947857,0.013453499,0.014631908,1091.777224,0.094703268,0.086460057,0.421828731,0.615531494,9.909711106,0.010804021
Riverside (SC),2016,LHDT2,1988,25,DSL,4.384885259,4.640358945,0.196133359,0.205001639,624.6333349,0.013376678,0.098183662,0.287991996,0.32785974,1.268617731,0.005905031
Riverside (SC),2016,LHDT2,1988,30,GAS,13.32800951,1.567130141,0.010484805,0.011403182,969.0917921,0.073832375,0.080034456,0.328865284,0.47987945,9.126004939,0.009589949
Riverside (SC),2016,LHDT2,1988,30,DSL,9.833596357,4.855276663,0.163725817,0.171128772,563.3196333,0.01116642,0.088546002,0.240406452,0.273686763,1.108253138,0.005325396
Riverside (SC),2016,LHDT2,1988,35,GAS,17.64048037,1.473982563,0.008620274,0.009375335,898.1330216,0.060725805,0.075277343,0.270485799,0.394692243,8.427179787,0.008887754
Riverside (SC),2016,LHDT2,1988,35,DSL,12.70759125,5.072744046,0.143020908,0.149487679,563.3196333,0.009754305,0.088546002,0.210004443,0.239076097,1.019584624,0.005325396
Riverside (SC),2016,LHDT2,1988,40,GAS,16.99058892,1.41233769,0.007476817,0.00813172,868.7301931,0.052626872,0.072129095,0.234411411,0.34205258,7.793734861,0.00859679
Riverside (SC),2016,LHDT2,1988,40,DSL,13.19199919,5.298889705,0.130737177,0.136648532,542.7445231,0.008916531,0.085311881,0.191967653,0.21854241,0.987830029,0.005130888
Riverside (SC),2016,LHDT2,1988,45,GAS,19.88117219,1.374464547,0.006841429,0.007440678,870.7718611,0.04811487,0.070194886,0.214313983,0.312726461,7.227375245,0.008616993
Riverside (SC),2016,LHDT2,1988,45,DSL,14.36825517,5.522668805,0.125059222,0.130713845,521.7107967,0.008529283,0.082005672,0.18363044,0.209051047,1.007895734,0.004932043
Riverside (SC),2016,LHDT2,1988,50,GAS,33.97106957,1.351040493,0.006604076,0.007182536,895.1888585,0.046557185,0.068998603,0.20737572,0.302602164,6.74144877,0.008858619
Riverside (SC),2016,LHDT2,1988,50,DSL,22.84227171,5.74020407,0.125184048,0.130844315,540.9262835,0.008537796,0.085026079,0.183813728,0.209259709,1.082989409,0.005113699
Riverside (SC),2016,LHDT2,1988,55,GAS,40.5301402,1.354416615,0.006725307,0.007314385,930.8096925,0.047440972,0.069171024,0.211312295,0.308346404,6.294255945,0.009211116
Riverside (SC),2016,LHDT2,1988,55,DSL,27.89380527,5.963938791,0.13112923,0.137058312,559.8847575,0.008943269,0.088006087,0.192543323,0.219197772,1.225478575,0.005292924
Riverside (SC),2016,LHDT2,1988,60,GAS,51.02947278,1.389300669,0.007225141,0.007858,967.5291564,0.050827474,0.070952578,0.226396503,0.330357246,5.87347966,0.009574485
Riverside (SC),2016,LHDT2,1988,60,DSL,44.64973831,6.206099752,0.14373636,0.150235481,561.836039,0.0098031,0.088312801,0.211054976,0.240272058,1.460378166,0.005311371
Riverside (SC),2016,LHDT2,1988,65,GAS,43.61593858,1.481402227,0.008188717,0.008905977,996.2005067,0.056794522,0.07565627,0.252975021,0.369140557,5.434916857,0.009858212
Riverside (SC),2016,LHDT2,1988,65,DSL,68.2062013,6.465016544,0.16487422,0.1723291,563.3196333,0.011244743,0.088546002,0.242092706,0.275606451,1.832725505,0.005325396
Riverside (SC),2016,LHDT2,1988,70,GAS,9.099940846,1.553330169,0.00889434,0.009673407,1004.995994,0.060928513,0.079329682,0.271388707,0.396009764,5.206479286,0.00994525
Riverside (SC),2016,LHDT2,1988,70,DSL,18.60605277,6.590577818,0.179611938,0.187733193,556.4915165,0.012249885,0.087472717,0.263732803,0.300242262,2.093348651,0.005260846
Riverside (SC),2016,LHDT2,1989,5,GAS,0.550937906,2.669086704,0.062269787,0.067724075,2308.540761,0.438655662,0.136527926,1.950364145,2.845966782,14.20586363,0.022844882
Riverside (SC),2016,LHDT2,1989,5,DSL,0.708902827,3.805163576,0.636003251,0.664760495,1389.089524,0.043376663,0.218345529,0.933874007,1.063153468,3.654588473,0.013131891
Riverside (SC),2016,LHDT2,1989,10,GAS,0.18579473,2.32218206,0.03918,0.042611825,1874.69817,0.275764942,0.118783215,1.22611447,1.789143356,12.92649646,0.018551658
Riverside (SC),2016,LHDT2,1989,10,DSL,0.217035019,4.004407836,0.442747467,0.462766543,1234.527259,0.030196241,0.194050493,0.650107292,0.74010393,2.595668803,0.011670722
